711823,CN,ZIC1,HOSP-CE-PB,ZF
711824,CN,ZIC1,HOSP-CE-PB,ZF
711825,CN,ZIC1,HOSP-CE-PB,ZF
711826,CN,ZIC1,HOSP-CE-PB,ZF
711827,CN,ZIC1,HOSP-CE-PB,ZF
711828,CN,ZIC1,HOSP-CE-PB,ZF
711829,CN,ZIC1,HOSP-CE-PB,ZF
711830,CN,ZIC1,HOSP-CE-PB,ZF
711831,CN,ZIC1,HOSP-CE-PB,ZF
711832,CN,ZIC1,HOSP-CE-PB,ZF
711833,CN,ZIC1,HOSP-CE-PB,ZF
711834,CN,ZIC1,HOSP-CE-PB,ZF
711835,CN,ZIC1,HOSP-CE-PB,ZF
711836,CN,ZIC1,HOSP-CE-PB,ZF
711837,CN,ZIC1,HOSP-CE-PB,ZF
711838,CN,ZIC1,HOSP-CE-PB,ZF
711839,CN,ZIC1,HOSP-CE-PB,ZF
711840,CN,ZIC1,HOSP-CE-PB,ZF
711841,CN,ZIC1,HOSP-CE-PB,ZF
711842,CN,ZIC1,HOSP-CE-PB,ZF
711843,CN,ZIC1,HOSP-CE-PB,ZF
711059,CN,ZIC1,INTER-BR-SRAI,ZQ
710949,CN,ZIC1,INTER-BR-SRAI,ZQ
710950,CN,ZIC1,INTER-BR-SRAI,ZQ
710468,CN,ZIC1,INTER-BR-SRAI,ZQ
710444,CN,ZIC1,CHANNEL-T1,Z5
710445,CN,0002,BIZ,Z5
710446,CN,0002,REG,Z5
710462,CN,0002,WHS,Z5
710098,CN,ZIC1,INTER-BR-SRAI,ZQ
708832,CN,ZIC1,HOSP-CE-PB,ZF
708478,CN,ZIC1,INTER-BR-SRAI,ZQ
708302,CN,ZIC1,INTER-BR-SRAI,ZQ
707957,CN,ZIC1,INTER-BR-SRAI,ZQ
707607,CN,0002,REG,Z5
707276,CN,ZIC1,CHANNEL-T1,Z5
707406,CN,0002,REG,Z5
707457,CN,0002,WHS,Z5
707458,CN,0002,BIZ,Z5
707199,CN,ZIC1,INTER-BR-SRAI,ZQ
706908,CN,0002,REG,Z5
706909,CN,0002,BIZ,Z5
706910,CN,0002,WHS,Z5
707136,CN,0002,WHS,Z5
707195,CN,ZIC1,CHANNEL-T1,Z5
707272,CN,0002,WHS,Z5
707273,CN,0002,BIZ,Z5
707274,CN,0002,REG,Z5
706897,CN,ZIC1,CHANNEL-T1,Z5
706902,CN,0002,WHS,Z5
706903,CN,0002,BIZ,Z5
706904,CN,0002,REG,Z5
706722,CN,ZIC1,INTER-BR-SRAI,ZQ
706736,CN,0002,REG,Z5
706892,CN,0002,WHS,Z5
706426,CN,0002,BIZ,Z5
706682,CN,0002,REG,Z5
706683,CN,0002,WHS,Z5
706498,CN,ZIC1,INTER-BR-SRAI,ZQ
706677,CN,ZIC1,CHANNEL-T1,Z5
706251,CN,ZIC1,HOSP-CT-PV,ZG
706281,CN,0002,REG,Z5
706422,CN,0002,WHS,Z5
706423,CN,0002,BIZ,Z5
705453,CN,0002,BIZ,Z5
705454,CN,0002,REG,Z5
705455,CN,0002,WHS,Z5
705077,CN,ZIC1,CHANNEL-T1,Z5
705082,CN,0002,REG,Z5
705083,CN,0002,BIZ,Z5
705084,CN,0002,WHS,Z5
704938,CN,ZIC1,INTER-BR-SRAI,ZQ
704772,CN,ZIC1,INTER-BR-SRAI,ZQ
704558,CN,0002,WHS,Z5
704559,CN,0002,WHS,Z5
704082,CN,0002,BIZ,Z5
704083,CN,0002,WHS,Z5
704084,CN,0002,WHS,Z5
704085,CN,0002,WHS,Z5
704086,CN,0002,REG,Z5
704087,CN,0002,WHS,Z5
704088,CN,0002,WHS,Z5
704089,CN,0002,WHS,Z5
703815,CN,ZIC1,INTER-BR-SRAI,ZQ
704074,CN,ZIC1,CHANNEL-T1,Z5
703528,CN,0002,BIZ,Z5
703529,CN,0002,WHS,Z5
703530,CN,0002,REG,Z5
703551,CN,ZIC1,INTER-BR-SRAI,ZQ
703137,CN,ZIC1,INTER-BR-SRAI,ZQ
702875,CN,ZIC1,INTER-BR-SRAI,ZQ
701879,CN,ZIC1,INTER-BR-SRAI,ZQ
701650,CN,ZIC1,INTER-BR-SRAI,ZQ
701360,CN,0002,WHS,Z5
701051,CN,ZIC1,INTER-BR-SRAI,ZQ
701196,CN,0002,REG,Z5
701352,CN,0002,BIZ,Z5
701353,CN,0002,WHS,Z5
701354,CN,0002,WHS,Z5
700935,CN,ZIC1,INTER-BR-SRAI,ZQ
700936,CN,ZIC1,INTER-BR-SRAI,ZQ
700941,CN,ZIC1,CHANNEL-T1,Z5
701062,CN,ZIC1,INTER-BR-SRAI,ZQ
701063,CN,ZIC1,INTER-BR-SRAI,ZQ
700932,CN,ZIC1,INTER-BR-SRAI,ZQ
700933,CN,ZIC1,INTER-BR-SRAI,ZQ
700664,CN,ZE01,,Z6
700665,CN,0002,,ZD
700519,CN,ZIC1,INTER-BR-SRAI,ZQ
700422,CN,ZIC1,INTER-BR-SRAI,ZQ
700423,CN,ZIC1,INTER-BR-SRAI,ZQ
699949,CN,ZIC1,HOSP-CE-PB,ZF
699950,CN,ZIC1,HOSP-CE-PB,ZF
699951,CN,ZIC1,HOSP-CE-PB,ZF
700167,CN,ZIC1,HOSP-CE-PB,ZF
700168,CN,ZIC1,HOSP-CE-PB,ZF
700169,CN,ZIC1,HOSP-CE-PB,ZF
700170,CN,ZIC1,HOSP-CE-PB,ZF
700171,CN,ZIC1,HOSP-CE-PB,ZF
700172,CN,ZIC1,HOSP-CE-PB,ZF
700173,CN,ZIC1,HOSP-CE-PB,ZF
700174,CN,ZIC1,HOSP-CE-PB,ZF
700175,CN,ZIC1,HOSP-CE-PB,ZF
700176,CN,ZIC1,HOSP-CE-PB,ZF
700177,CN,ZIC1,HOSP-CE-PB,ZF
700178,CN,ZIC1,HOSP-CE-PB,ZF
700179,CN,ZIC1,HOSP-CE-PB,ZF
700180,CN,ZIC1,HOSP-CE-PB,ZF
700181,CN,ZIC1,HOSP-CE-PB,ZF
700182,CN,ZIC1,HOSP-CE-PB,ZF
700183,CN,ZIC1,HOSP-CE-PB,ZF
700184,CN,ZIC1,HOSP-CE-PB,ZF
700185,CN,ZIC1,HOSP-CE-PB,ZF
700186,CN,ZIC1,HOSP-CE-PB,ZF
700187,CN,ZIC1,HOSP-CE-PB,ZF
700188,CN,ZIC1,HOSP-CE-PB,ZF
700189,CN,ZIC1,HOSP-CE-PB,ZF
700190,CN,ZIC1,HOSP-CE-PB,ZF
700191,CN,ZIC1,HOSP-CE-PB,ZF
700192,CN,ZIC1,HOSP-CE-PB,ZF
700193,CN,ZIC1,HOSP-CE-PB,ZF
700194,CN,ZIC1,HOSP-CE-PB,ZF
700195,CN,ZIC1,HOSP-CE-PB,ZF
700196,CN,ZIC1,HOSP-CE-PB,ZF
700197,CN,ZIC1,HOSP-CE-PB,ZF
700198,CN,ZIC1,HOSP-CE-PB,ZF
700199,CN,ZIC1,HOSP-CE-PB,ZF
700200,CN,ZIC1,HOSP-CE-PB,ZF
700201,CN,ZIC1,HOSP-CE-PB,ZF
699956,CN,0002,WHS,Z5
700032,CN,0002,REG,Z5
700033,CN,0002,BIZ,Z5
699889,CN,ZIC1,CHANNEL-T1,Z5
699732,CN,ZIC1,INTER-BR-SRAI,ZQ
699663,CN,0002,WHS,Z5
699379,CN,ZIC1,INTER-BR-SRAI,ZQ
698291,CN,ZIC1,CHANNEL-T1,Z5
698472,CN,0002,,
698473,CN,0002,,
698474,CN,0002,,
698091,CN,0002,REG,Z5
698297,CN,ZIC1,CHANNEL-T1,Z5
698307,CN,0002,BIZ,Z5
698308,CN,0002,WHS,Z5
698044,CN,0002,REG,Z5
698045,CN,0002,BIZ,Z5
698046,CN,0002,WHS,Z5
697780,CN,0002,REG,Z5
697781,CN,0002,WHS,Z5
697952,CN,ZIC1,CHANNEL-T1,Z5
697953,CN,ZIC1,CHANNEL-T1,Z5
697954,CN,ZIC1,CHANNEL-T1,Z5
697962,CN,0002,WHS,Z5
697963,CN,0002,WHS,Z5
697964,CN,0002,BIZ,Z5
697965,CN,0002,WHS,Z5
697966,CN,0002,REG,Z5
697967,CN,0002,BIZ,Z5
697161,CN,0002,WHS,Z5
697222,CN,0002,BIZ,Z5
697223,CN,0002,REG,Z5
697224,CN,0002,WHS,Z5
697225,CN,0002,BIZ,Z5
697226,CN,0002,REG,Z5
697227,CN,0002,WHS,Z5
697164,CN,ZIC1,CHANNEL-T1,Z5
697165,CN,ZIC1,CHANNEL-T1,Z5
696953,CN,ZIC1,INTER-BR-SRAI,ZQ
696662,CN,ZIC1,INTER-BR-SRAI,ZQ
696663,CN,ZIC1,INTER-BR-SRAI,ZQ
696260,CN,ZIC1,INTER-BR-SRAI,ZQ
696261,CN,ZIC1,INTER-BR-SRAI,ZQ
695761,CN,ZIC1,INTER-BR-SRAI,ZQ
695155,CN,0002,,ZD
695156,CN,ZE01,,ZD
694986,CN,ZE01,,Z6
694663,CN,ZIC1,INTER-BR-SRAI,ZQ
694034,CN,ZIC1,INTER-BR-SRAI,ZQ
693937,CN,0002,BIZ,Z5
693938,CN,0002,WHS,Z5
693939,CN,0002,REG,Z5
693528,CN,ZIC1,CHANNEL-LS,Z5
693186,CN,ZIC1,HOSP-CT-PB,ZF
692623,CN,ZIC1,INTER-BR-SRAI,ZQ
692409,CN,0002,BIZ,Z5
692410,CN,0002,REG,Z5
691951,CN,ZIC1,INTER-BR-SRAI,ZQ
691715,CN,ZIC1,CHANNEL-LP,Z5
691755,CN,0002,,
691756,CN,0002,,
691761,CN,0002,,
691765,CN,0002,,
691766,CN,0002,,
691777,CN,0002,,
691778,CN,0002,,
691779,CN,0002,,
691780,CN,0002,,
691781,CN,0002,,
691787,CN,0002,,
691788,CN,0002,,
691813,CN,0002,,
691814,CN,0002,,
691815,CN,0002,,
691816,CN,0002,,
691817,CN,0002,,
691818,CN,0002,,
691819,CN,0002,,
691820,CN,0002,,
691821,CN,0002,,
691822,CN,0002,,
691857,CN,0002,,
691858,CN,0002,,
691859,CN,0002,,
691860,CN,0002,,
691861,CN,0002,,
691862,CN,0002,,
691907,CN,0002,,
691908,CN,0002,,
691909,CN,0002,,
691910,CN,0002,,
691911,CN,0002,,
691917,CN,0002,,
691918,CN,0002,,
691919,CN,0002,,
691920,CN,0002,,
691921,CN,0002,,
691922,CN,0002,,
691923,CN,0002,,
691928,CN,0002,WHS,Z5
691929,CN,0002,WHS,Z5
691930,CN,0002,WHS,Z5
691931,CN,0002,WHS,Z5
691932,CN,0002,,
691933,CN,0002,,
691934,CN,0002,,
691935,CN,0002,,
691936,CN,0002,,
691937,CN,0002,,
691938,CN,0002,,
691939,CN,0002,,
691947,CN,0002,BIZ,Z5
691948,CN,0002,REG,Z5
691949,CN,0002,WHS,Z5
691950,CN,0002,WHS,Z5
691535,CN,0002,,ZG
691543,CN,ZIC1,INTER-BR-SRAI,ZQ
691381,CN,ZIC1,HOSP-DS-PV,ZG
690325,CN,0002,,
690326,CN,ZIC1,INTER-SA-SRR,SA
690421,CN,0002,,
690471,CN,0002,,
690490,CN,0002,,
690491,CN,0002,,
690502,CN,0002,,
690514,CN,0002,,
690530,CN,0002,,
690531,CN,0002,,
690532,CN,ZIC1,INTER-SA-SRR,SA
690537,CN,0002,,
690538,CN,0002,,
690545,CN,0002,,
690546,CN,0002,,
690573,CN,0002,,
690588,CN,0002,,
690589,CN,0002,WHS,Z5
690596,CN,0002,,
690654,CN,0002,,
690674,CN,0002,,
690680,CN,0002,,
690717,CN,0002,,
690726,CN,0002,,
690729,CN,0002,,
690144,CN,0002,,
690288,CN,0002,,
690289,CN,0002,,
690290,CN,0002,,
690299,CN,0002,,
690300,CN,0002,,
690310,CN,0002,,
690316,CN,0002,,
690320,CN,0002,,
690321,CN,0002,,
690324,CN,0002,,
690333,CN,0002,,
690337,CN,0002,,
690360,CN,0002,,
690361,CN,0002,,
690371,CN,0002,,
690379,CN,0002,,
690380,CN,0002,,
690418,CN,0002,,
690419,CN,0002,,
690420,CN,0002,,
690474,CN,0002,,
690487,CN,0002,,
690015,CN,0002,,
690016,CN,0002,,
690046,CN,0002,,
690064,CN,0002,,
690066,CN,0002,,
690076,CN,0002,,
690092,CN,0002,,
690093,CN,0002,,
690094,CN,0002,,
690097,CN,0002,,
690112,CN,0002,,
690186,CN,0002,,
690202,CN,0002,,
690217,CN,0002,,
690218,CN,0002,,
690220,CN,0002,,
690259,CN,0002,,
690287,CN,0002,,
690297,CN,0002,,
690298,CN,0002,,
690305,CN,0002,,
690308,CN,0002,,
690315,CN,0002,,
689666,CN,0002,,
689823,CN,0002,,
689824,CN,0002,,
689848,CN,0002,,
689855,CN,0002,,
689856,CN,0002,,
689857,CN,0002,,
689863,CN,0002,,
689867,CN,0002,,
689870,CN,0002,,
689872,CN,0002,,
689874,CN,0002,,
689876,CN,0002,,
689882,CN,0002,,
689899,CN,0002,,
689937,CN,0002,,
689938,CN,0002,,
689941,CN,0002,,
689983,CN,0002,,
690013,CN,0002,,
690014,CN,0002,,
690063,CN,0002,,
690072,CN,0002,,
690077,CN,0002,,
689611,CN,0002,,
689624,CN,0002,,
689633,CN,0002,,
689634,CN,0002,,
689637,CN,0002,,
689639,CN,0002,,
689643,CN,0002,,
689644,CN,0002,,
689646,CN,0002,,
689649,CN,0002,,
689650,CN,0002,,
689657,CN,0002,,
689662,CN,0002,,
689697,CN,0002,,
689699,CN,0002,,
689728,CN,0002,,
689739,CN,0002,,
689765,CN,0002,,
689789,CN,0002,,
689822,CN,0002,,
689842,CN,0002,,
689843,CN,0002,,
689844,CN,0002,,
689549,CN,0002,,
689550,CN,0002,,
689551,CN,0002,,
689569,CN,0002,,
689570,CN,0002,,
689581,CN,0002,,
689590,CN,0002,,
689591,CN,0002,,
689594,CN,0002,,
689595,CN,0002,,
689596,CN,0002,,
689599,CN,0002,,
689600,CN,0002,,
689601,CN,0002,,
689603,CN,0002,,
689604,CN,0002,,
689605,CN,0002,,
689606,CN,0002,,
689609,CN,0002,,
689610,CN,0002,,
689622,CN,0002,,
689623,CN,0002,,
689627,CN,0002,,
689629,CN,0002,,
689516,CN,0002,,
689548,CN,0002,,
689565,CN,0002,,
689566,CN,0002,,
689577,CN,0002,,
689578,CN,0002,,
689579,CN,0002,,
689580,CN,0002,,
689582,CN,0002,,
689583,CN,0002,,
689584,CN,0002,,
689585,CN,0002,,
689586,CN,0002,,
689587,CN,0002,,
689588,CN,0002,,
689589,CN,0002,,
689592,CN,0002,,
689593,CN,0002,,
689597,CN,0002,,
689598,CN,0002,,
689602,CN,0002,,
689607,CN,0002,,
689608,CN,0002,,
689101,CN,0002,,
689324,CN,0002,,
689371,CN,0002,,
689432,CN,0002,,
689434,CN,0002,,
689440,CN,0002,,
689441,CN,0002,,
689442,CN,0002,,
689446,CN,0002,,
689448,CN,0002,,
689451,CN,0002,,
689455,CN,0002,,
689456,CN,0002,,
689457,CN,0002,,
689458,CN,0002,,
689474,CN,0002,,
689514,CN,0002,,
689515,CN,0002,,
689547,CN,0002,,
689563,CN,0002,,
689567,CN,0002,,
689568,CN,0002,,
689100,CN,0002,,
689226,CN,0002,,
689246,CN,0002,,
689253,CN,0002,,
689254,CN,0002,,
689255,CN,0002,,
689256,CN,0002,,
689269,CN,0002,,
689270,CN,0002,,
689274,CN,0002,,
689275,CN,0002,,
689276,CN,0002,,
689298,CN,0002,,
689300,CN,0002,,
689301,CN,0002,,
689304,CN,0002,,
689306,CN,0002,,
689323,CN,0002,,
689347,CN,0002,,
689348,CN,0002,,
689366,CN,0002,,
689368,CN,0002,,
689370,CN,0002,,
689424,CN,0002,,
688904,CN,0002,,
688906,CN,0002,,
689026,CN,0002,,
689044,CN,0002,,
689065,CN,0002,,
689066,CN,0002,,
689088,CN,0002,,
689090,CN,0002,,
689107,CN,0002,,
689118,CN,0002,,
689119,CN,0002,,
689120,CN,0002,,
689136,CN,0002,,
689138,CN,0002,,
689153,CN,0002,,
689154,CN,0002,,
689156,CN,0002,,
689200,CN,0002,,
689201,CN,0002,,
689224,CN,0002,,
689243,CN,0002,,
689273,CN,0002,,
688553,CN,ZIC1,INTER-BR-SRAI,ZQ
687776,CN,ZIC1,,
687945,CN,ZIC1,INTER-BR-SRAI,ZQ
687946,CN,ZIC1,INTER-BR-SRAI,ZQ
687957,CN,0002,,
687092,CN,0002,BIZ,Z5
687093,CN,0002,WHS,Z5
687094,CN,0002,REG,Z5
687095,CN,0002,REG,Z5
686454,CN,ZIC1,HOSP-CE-PB,ZF
686455,CN,ZIC1,HOSP-CE-PB,ZF
686456,CN,ZIC1,HOSP-CE-PB,ZF
686472,CN,ZIC1,HOSP-CE-PB,ZF
686473,CN,ZIC1,HOSP-CE-PB,ZF
686474,CN,ZIC1,HOSP-CE-PB,ZF
686475,CN,ZIC1,HOSP-CE-PB,ZF
686476,CN,ZIC1,HOSP-CE-PB,ZF
686477,CN,ZIC1,HOSP-CE-PB,ZF
686478,CN,ZIC1,HOSP-CE-PB,ZF
686479,CN,ZIC1,HOSP-CE-PB,ZF
686480,CN,ZIC1,HOSP-CE-PB,ZF
686481,CN,ZIC1,HOSP-CE-PB,ZF
686482,CN,ZIC1,HOSP-CE-PB,ZF
686483,CN,ZIC1,HOSP-CE-PB,ZF
686484,CN,ZIC1,HOSP-CE-PB,ZF
686485,CN,ZIC1,HOSP-CE-PB,ZF
686486,CN,ZIC1,HOSP-CE-PB,ZF
686487,CN,ZIC1,HOSP-CE-PB,ZF
686488,CN,ZIC1,HOSP-CE-PB,ZF
686489,CN,ZIC1,HOSP-CE-PB,ZF
686131,CN,0002,WHS,Z5
686202,CN,0002,BIZ,Z5
686203,CN,0002,BIZ,Z5
685905,CN,0002,WHS,Z5
685906,CN,0002,REG,Z5
685917,CN,ZIC1,INTER-BR-SRAI,ZQ
685918,CN,ZIC1,INTER-BR-SRAI,ZQ
685997,CN,0002,BIZ,Z5
685998,CN,0002,WHS,Z5
685999,CN,0002,WHS,Z5
686000,CN,0002,BIZ,Z5
686001,CN,0002,WHS,Z5
686002,CN,0002,REG,Z5
686003,CN,0002,REG,Z5
686004,CN,0002,BIZ,Z5
686005,CN,0002,WHS,Z5
686006,CN,0002,REG,Z5
686007,CN,0002,WHS,Z5
686008,CN,0002,WHS,Z5
686009,CN,0002,REG,Z5
686010,CN,0002,BIZ,Z5
685707,CN,ZIC1,HOSP-CE-PB,ZF
685708,CN,ZIC1,HOSP-CE-PB,ZF
685709,CN,ZIC1,HOSP-CE-PB,ZF
685710,CN,ZIC1,HOSP-CE-PB,ZF
685711,CN,ZIC1,HOSP-CE-PB,ZF
685712,CN,ZIC1,HOSP-CE-PB,ZF
685713,CN,ZIC1,HOSP-CE-PB,ZF
685714,CN,ZIC1,HOSP-CE-PB,ZF
685715,CN,ZIC1,HOSP-CE-PB,ZF
685716,CN,ZIC1,HOSP-CE-PB,ZF
685717,CN,ZIC1,HOSP-CE-PB,ZF
685718,CN,ZIC1,HOSP-CE-PB,ZF
685719,CN,ZIC1,HOSP-CE-PB,ZF
685720,CN,ZIC1,HOSP-CE-PB,ZF
685721,CN,ZIC1,HOSP-CE-PB,ZF
685722,CN,ZIC1,HOSP-CE-PB,ZF
685723,CN,ZIC1,HOSP-CE-PB,ZF
685724,CN,ZIC1,HOSP-CE-PB,ZF
685725,CN,ZIC1,HOSP-CE-PB,ZF
685726,CN,ZIC1,HOSP-CE-PB,ZF
685727,CN,ZIC1,HOSP-CE-PB,ZF
685728,CN,ZIC1,HOSP-CE-PB,ZF
685729,CN,ZIC1,HOSP-CE-PB,ZF
685730,CN,ZIC1,HOSP-CE-PB,ZF
685731,CN,ZIC1,HOSP-CE-PB,ZF
685732,CN,ZIC1,HOSP-CE-PB,ZF
685733,CN,ZIC1,HOSP-CE-PB,ZF
685734,CN,ZIC1,HOSP-CE-PB,ZF
685735,CN,ZIC1,HOSP-CE-PB,ZF
685736,CN,ZIC1,HOSP-CE-PB,ZF
685737,CN,ZIC1,HOSP-CE-PB,ZF
685822,CN,0002,WHS,Z5
685823,CN,0002,BIZ,Z5
685824,CN,0002,REG,Z5
685825,CN,0002,WHS,Z5
685669,CN,ZIC1,INTER-BR-SRAI,ZQ
685602,CN,0002,WHS,Z5
685603,CN,0002,WHS,Z5
685604,CN,0002,WHS,Z5
685605,CN,0002,WHS,Z5
685606,CN,0002,BIZ,Z5
685607,CN,0002,WHS,Z5
685608,CN,0002,WHS,Z5
685609,CN,0002,WHS,Z5
685610,CN,0002,WHS,Z5
685611,CN,0002,WHS,Z5
684895,CN,0004,,
685052,CN,ZIC1,HOSP-CT-PV,ZG
685053,CN,0002,,ZG
684981,CN,ZIC1,HOSP-DS-PV,ZG
685047,CN,0002,,ZG
683231,CN,ZIC1,CHANNEL-T1,Z5
683378,CN,0002,REG,Z5
683379,CN,0002,WHS,Z5
683380,CN,0002,BIZ,Z5
683045,CN,ZIC1,INTER-BR-SRAI,ZQ
682642,CN,0002,REG,Z5
682643,CN,0002,BIZ,Z5
682644,CN,0002,WHS,Z5
682439,CN,0002,WHS,Z5
682440,CN,0002,WHS,Z5
682441,CN,0002,WHS,Z5
682467,CN,0002,WHS,Z5
682468,CN,0002,WHS,Z5
682469,CN,0002,BIZ,Z5
682470,CN,0002,WHS,Z5
682471,CN,0002,REG,Z5
682216,CN,0002,,ZD
682217,CN,ZIC1,CHANNEL-LP,Z5
681579,CN,ZIC1,INTER-BR-SRAI,ZQ
681581,CN,0002,BIZ,Z5
681662,CN,0002,WHS,Z5
681663,CN,0002,REG,Z5
679806,CN,ZIC1,CHANNEL-T1,Z5
679931,CN,0002,BIZ,Z5
679977,CN,0002,REG,Z5
679978,CN,0002,WHS,Z5
679645,CN,ZIC1,INTER-BR-SRAI,ZQ
679015,CN,0002,REG,Z5
679016,CN,0002,WHS,Z5
679107,CN,0002,BIZ,Z5
679108,CN,0002,WHS,Z5
679109,CN,0002,WHS,Z5
678721,CN,ZIC1,INTER-BR-SRAI,ZQ
678617,CN,ZIC1,INTER-BR-SRAI,ZQ
678618,CN,ZIC1,INTER-BR-SRAI,ZQ
678262,CN,0002,REG,Z5
678339,CN,ZIC1,INTER-BR-SRAI,ZQ
677727,CN,ZIC1,INTER-BR-SRAI,ZQ
677728,CN,0002,BIZ,Z5
677729,CN,0002,REG,Z5
677598,CN,0002,,
677599,CN,0002,BIZ,Z5
677091,CN,0002,REG,Z5
677157,CN,0002,BIZ,Z5
677158,CN,0002,WHS,Z5
677007,CN,ZIC1,HOSP-CE-PB,ZF
677008,CN,ZIC1,HOSP-CE-PB,ZF
677009,CN,ZIC1,HOSP-CE-PB,ZF
677010,CN,ZIC1,HOSP-CE-PB,ZF
677011,CN,ZIC1,HOSP-CE-PB,ZF
677012,CN,ZIC1,HOSP-CE-PB,ZF
677013,CN,ZIC1,HOSP-CE-PB,ZF
677014,CN,ZIC1,HOSP-CE-PB,ZF
677015,CN,ZIC1,HOSP-CE-PB,ZF
677016,CN,ZIC1,HOSP-CE-PB,ZF
677017,CN,ZIC1,HOSP-CE-PB,ZF
677018,CN,ZIC1,HOSP-CE-PB,ZF
677019,CN,ZIC1,HOSP-CE-PB,ZF
677020,CN,ZIC1,HOSP-CE-PB,ZF
677021,CN,ZIC1,HOSP-CE-PB,ZF
677022,CN,ZIC1,HOSP-CE-PB,ZF
